,time,label
0,1.1920928955078125e-06,0
1,0.10644912719726562,0
2,0.2126598358154297,0
3,0.3188662528991699,0
4,0.42507362365722656,0
5,0.5311331748962402,0
6,0.6372566223144531,0
7,0.7434930801391602,0
8,0.8497128486633301,0
9,0.9559316635131836,0
10,1.062070608139038,0
11,1.168184757232666,0
12,1.2742910385131836,0
13,1.38039231300354,0
14,1.4865350723266602,2
15,1.5930595397949219,2
16,1.699329137802124,2
17,1.8054883480072021,2
18,1.9122157096862793,2
19,2.018425941467285,2
20,2.1246466636657715,2
21,2.2309465408325195,2
22,2.3383069038391113,2
23,2.4444150924682617,2
24,2.5505752563476562,2
25,2.656700372695923,2
26,2.7629289627075195,2
27,2.869272232055664,2
28,2.9763712882995605,2
29,3.082606792449951,2
30,3.1891181468963623,2
31,3.3011045455932617,2
32,3.4076128005981445,2
33,3.51420521736145,2
34,3.6207540035247803,2
35,3.7271273136138916,2
36,3.838714361190796,2
37,3.9501683712005615,2
38,4.0563578605651855,2
39,4.162553548812866,2
40,4.268957853317261,2
41,4.37542986869812,2
42,4.481649160385132,2
43,4.588006258010864,2
44,4.699121713638306,2
45,4.8105151653289795,2
46,4.921663999557495,2
47,5.027822971343994,2
48,5.139028310775757,2
49,5.245192766189575,2
50,5.351339817047119,2
51,5.457497835159302,2
52,5.563710927963257,2
53,5.669801950454712,2
54,5.776198387145996,2
55,5.882420778274536,2
56,5.98856520652771,2
57,6.09467339515686,2
58,6.200788974761963,2
59,6.307003736495972,2
60,6.413118839263916,2
61,6.519510984420776,2
62,6.625716686248779,2
63,6.731960296630859,2
64,6.83817458152771,2
65,6.9444684982299805,2
66,7.050688982009888,2
67,7.156845331192017,2
68,7.262998580932617,2
69,7.3691651821136475,2
70,7.475408554077148,2
71,7.581505060195923,2
72,7.687684774398804,2
73,7.793876886367798,2
74,7.900111198425293,2
75,8.006398677825928,2
76,8.112675666809082,2
77,8.218855381011963,2
78,8.325040817260742,2
79,8.431133270263672,2
80,8.537246942520142,2
81,8.643808603286743,2
82,8.74994707107544,2
83,8.856169939041138,2
84,8.962518453598022,2
85,9.068632364273071,2
86,9.175351619720459,2
87,9.281475305557251,2
88,9.387773275375366,2
89,9.493934154510498,2
90,9.60006856918335,2
91,9.711578369140625,2
92,9.81772494316101,2
93,9.923871278762817,2
94,10.030037879943848,2
95,10.136243104934692,2
96,10.242520332336426,2
97,10.348700523376465,2
98,10.454824924468994,2
99,10.561310768127441,2
100,10.66746711730957,2
101,10.773876905441284,2
102,10.880120992660522,2
103,10.986311435699463,2
104,11.092556715011597,2
105,11.198686838150024,2
106,11.304781675338745,2
107,11.410969257354736,2
108,11.517138004302979,2
109,11.62331748008728,2
110,11.729645013809204,2
111,11.835843563079834,2
112,11.942200899124146,2
113,12.048413753509521,2
114,12.154587507247925,2
115,12.260645151138306,2
116,12.366771221160889,2
117,12.47299075126648,2
118,12.584471225738525,2
119,12.690693855285645,2
120,12.796811819076538,2
121,12.902986288070679,2
122,13.009164571762085,2
123,13.115464925765991,2
124,13.221649885177612,2
125,13.327863931655884,2
126,13.434139490127563,2
127,13.54034948348999,2
128,13.64651608467102,2
129,13.752679109573364,2
130,13.864269733428955,2
131,13.97050142288208,2
132,14.082183837890625,2
133,14.188332080841064,2
134,14.2945396900177,2
135,14.400667667388916,2
136,14.507031679153442,2
137,14.613176107406616,2
138,14.719417810440063,2
139,14.82557201385498,2
140,14.93173098564148,2
141,15.038150310516357,2
142,15.144315719604492,2
143,15.250545740127563,2
144,15.356642007827759,2
145,15.462833881378174,2
146,15.568968772888184,2
147,15.675314664840698,2
148,15.781831979751587,2
149,15.888003826141357,2
150,15.994136810302734,2
151,16.100268602371216,2
152,16.207377433776855,2
153,16.313547372817993,2
154,16.419716835021973,2
155,16.525975227355957,2
156,16.632238626480103,2
157,16.738452911376953,2
158,16.84470558166504,2
159,16.95081353187561,2
160,17.056946754455566,2
161,17.163424730300903,2
162,17.269826889038086,2
163,17.376084089279175,2
164,17.482311725616455,2
165,17.588512897491455,2
166,17.69461464881897,2
167,17.800811290740967,2
168,17.906956672668457,2
169,18.013231992721558,2
170,18.119384765625,2
171,18.225656270980835,2
172,18.336968421936035,2
173,18.443109273910522,2
174,18.549262762069702,2
175,18.6555392742157,2
176,18.761623859405518,2
177,18.867764472961426,2
178,18.97406005859375,2
179,19.080254793167114,2
180,19.18647074699402,2
181,19.29280924797058,2
182,19.399105310440063,2
183,19.505659103393555,2
184,19.61185073852539,2
185,19.718031406402588,2
186,19.82416605949402,2
187,19.930325508117676,2
188,20.036508321762085,2
189,20.14274501800537,2
190,20.248873233795166,2
191,20.355074167251587,2
192,20.461282968521118,2
193,20.567485094070435,2
194,20.678873777389526,2
195,20.785062074661255,2
196,20.89127278327942,2
197,20.997638463974,2
198,21.10387659072876,2
199,21.215266942977905,2
200,21.321412086486816,2
201,21.427722692489624,2
202,21.534061908721924,2
203,21.640283823013306,2
204,21.746495246887207,2
205,21.85809588432312,2
206,21.96419620513916,2
207,22.07034182548523,2
208,22.17653226852417,2
209,22.288241624832153,2
210,22.39481282234192,2
211,22.50101900100708,2
212,22.607644081115723,2
213,22.71382761001587,2
214,22.820027351379395,2
215,22.926276206970215,2
216,23.032524824142456,2
217,23.13878583908081,2
218,23.245254039764404,2
219,23.351438999176025,2
220,23.45765209197998,2
221,23.563846826553345,2
222,23.670031547546387,2
223,23.776200771331787,2
224,23.882745504379272,2
225,23.988806009292603,2
226,24.100403547286987,2
227,24.207124948501587,2
228,24.313329696655273,2
229,24.419548988342285,2
230,24.525756120681763,2
231,24.632009983062744,2
232,24.738134622573853,2
233,24.8442645072937,2
234,24.950395107269287,2
235,25.056548595428467,2
236,25.162903785705566,2
237,25.27442765235901,2
238,25.380550622940063,2
239,25.486839771270752,2
240,25.592994928359985,2
241,25.699525117874146,2
242,25.80573797225952,2
243,25.911925554275513,2
244,26.018078565597534,2
245,26.12447714805603,2
246,26.230693817138672,2
247,26.3369300365448,2
248,26.443753480911255,2
249,26.54996633529663,2
250,26.656172513961792,2
251,26.762391328811646,2
252,26.868515491485596,2
253,26.97476077079773,2
254,27.08092427253723,2
255,27.18713355064392,2
256,27.29325842857361,2
257,27.399467706680298,2
258,27.5058114528656,2
259,27.617185592651367,2
260,27.722275495529175,2
261,27.828601360321045,2
262,27.93479037284851,2
263,28.040900707244873,2
264,28.147011518478394,2
265,28.258264303207397,2
266,28.364356517791748,2
267,28.470472812652588,2
268,28.576642751693726,2
269,28.68329954147339,2
270,28.78985571861267,2
271,28.89602494239807,2
272,29.002168893814087,2
273,29.10850954055786,2
274,29.219876050949097,2
275,29.325981378555298,2
276,29.43223524093628,2
277,29.543642044067383,2
278,29.649891138076782,2
279,29.756251573562622,2
280,29.862293243408203,2
281,29.978732347488403,2
282,30.084898471832275,2
283,30.191017627716064,2
284,30.29714059829712,2
285,30.40330982208252,2
286,30.509464025497437,2
287,30.615671634674072,2
288,30.72191858291626,2
289,30.828139781951904,2
290,30.93428325653076,2
291,31.040559768676758,2
292,31.14673614501953,2
293,31.2531635761261,2
294,31.359362363815308,2
295,31.465489625930786,2
296,31.571730613708496,2
297,31.677991151809692,2
298,31.784303903579712,2
299,31.89060091972351,2
300,31.99682307243347,2
301,32.10313272476196,2
302,32.20964336395264,2
303,32.316365242004395,2
304,32.42280602455139,2
305,32.52902340888977,2
306,32.63512396812439,2
307,32.746434926986694,2
308,32.852723360061646,2
309,32.958914279937744,2
310,33.065009355545044,2
311,33.17110729217529,2
312,33.27721810340881,2
313,33.383482933044434,2
314,33.48962140083313,2
315,33.595858097076416,2
316,33.70193266868591,2
317,33.81368398666382,2
318,33.919944524765015,2
319,34.026172399520874,2
320,34.13233804702759,2
321,34.2385048866272,2
322,34.34480619430542,2
323,34.451162815093994,2
324,34.55741572380066,2
325,34.66358470916748,2
326,34.76970314979553,2
327,34.87638545036316,2
328,34.98263454437256,2
329,35.08885455131531,2
330,35.20004343986511,2
331,35.31645464897156,2
332,35.42294788360596,2
333,35.52920842170715,2
334,35.63541078567505,2
335,35.74167346954346,2
336,35.84790277481079,2
337,35.95409178733826,2
338,36.06027388572693,2
339,36.16642689704895,2
340,36.272547245025635,2
341,36.38398194313049,2
342,36.490206480026245,2
343,36.59633111953735,2
344,36.712796688079834,2
345,36.82398700714111,2
346,36.935131311416626,2
347,37.05669975280762,2
348,37.16283583641052,2
349,37.2690064907074,2
350,37.37514877319336,2
351,37.48133730888367,2
352,37.587562561035156,2
353,37.693713665008545,2
354,37.799948930740356,2
355,37.906079053878784,2
356,38.01758074760437,2
357,38.123762369155884,2
358,38.22998046875,2
359,38.3362033367157,2
360,38.44229555130005,2
361,38.548420906066895,2
362,38.65463662147522,2
363,38.76074028015137,2
364,38.866891384124756,2
365,38.973090410232544,2
366,39.079291343688965,2
367,39.18546795845032,2
368,39.29159092903137,2
369,39.3977267742157,2
370,39.50388765335083,2
371,39.61050486564636,2
372,39.716628074645996,2
373,39.822776794433594,2
374,39.928919076919556,2
375,40.04008746147156,2
376,40.15157771110535,2
377,40.26294231414795,2
378,40.37272667884827,2
379,40.47897458076477,2
380,40.582653522491455,2
381,40.693978786468506,2
382,40.80258536338806,2
383,40.913870334625244,2
384,41.03014349937439,2
385,41.14131808280945,2
386,41.24755668640137,2
387,41.35373878479004,2
388,41.45988988876343,2
389,41.566025733947754,2
390,41.67241048812866,2
391,41.778499603271484,2
392,41.884610414505005,2
393,41.99074411392212,2
394,42.1019983291626,2
395,42.20819544792175,2
396,42.31436800956726,2
397,42.42053484916687,2
398,42.52703285217285,2
399,42.633277893066406,2
400,42.73950386047363,2
401,42.845704793930054,2
402,42.95187997817993,2
403,43.05801296234131,2
404,43.169312953948975,2
405,43.27591037750244,2
406,43.38223910331726,2
407,43.48847699165344,2
408,43.59464979171753,2
409,43.700846910476685,2
410,43.807066440582275,2
411,43.91330528259277,2
412,44.019474029541016,2
413,44.125744342803955,2
414,44.23193359375,2
415,44.33808183670044,2
416,44.444308280944824,2
417,44.550469398498535,2
418,44.66160464286804,2
419,44.767743825912476,2
420,44.87386679649353,2
421,44.980308294296265,2
422,45.08654594421387,2
423,45.19297528266907,2
424,45.30434441566467,2
425,45.41285514831543,2
426,45.5190315246582,2
427,45.622764587402344,2
428,45.728835344314575,2
429,45.832842111587524,2
430,45.939024925231934,2
431,46.045183181762695,2
432,46.15142607688904,2
433,46.257540464401245,2
434,46.363789319992065,2
435,46.470152139663696,2
436,46.576417207717896,2
437,46.68256378173828,2
438,46.788626194000244,2
439,46.89472055435181,2
440,47.000802993774414,2
441,47.106898069381714,2
442,47.21313452720642,2
443,47.31929683685303,2
444,47.42539143562317,2
445,47.53159952163696,2
446,47.63769578933716,2
447,47.74384689331055,2
448,47.85515093803406,2
449,47.96127486228943,2
450,48.06755256652832,2
451,48.17374348640442,2
452,48.27987790107727,2
453,48.386025190353394,2
454,48.4922354221344,2
455,48.59859824180603,2
456,48.704699754714966,2
457,48.81081533432007,2
458,48.91689443588257,2
459,49.023144006729126,2
460,49.130850315093994,2
461,49.23694634437561,2
462,49.34819006919861,2
463,49.454530239105225,2
464,49.56071162223816,2
465,49.66695857048035,2
466,49.77315020561218,2
467,49.87933969497681,2
468,49.985596656799316,2
469,50.09175133705139,2
470,50.197936058044434,2
471,50.30407786369324,2
472,50.410240173339844,2
473,50.51642060279846,2
474,50.62281680107117,2
475,50.72893929481506,2
476,50.84016728401184,2
477,50.946433782577515,2
478,51.05276370048523,2
479,51.15889596939087,2
480,51.26505160331726,2
481,51.371129512786865,2
482,51.47728610038757,2
483,51.583566188812256,2
484,51.68970966339111,2
485,51.7958242893219,2
486,51.90199065208435,2
487,52.008071422576904,2
488,52.11945414543152,2
489,52.241103172302246,2
490,52.34762454032898,2
491,52.45384192466736,2
492,52.56498980522156,2
493,52.67113661766052,2
494,52.77725005149841,2
495,52.88358402252197,2
496,52.98979663848877,2
497,53.09598112106323,2
498,53.2072389125824,2
499,53.313435077667236,2
500,53.419634103775024,2
501,53.525912046432495,2
502,53.637115240097046,2
503,53.743414640426636,2
504,53.849565505981445,2
505,53.95595145225525,2
506,54.06712746620178,2
507,54.178521394729614,2
508,54.28468680381775,2
509,54.39075446128845,2
510,54.496910572052,2
511,54.60826230049133,2
512,54.71438956260681,2
513,54.82085728645325,2
514,54.926947355270386,2
515,55.03304839134216,2
516,55.14460325241089,2
517,55.25080609321594,2
518,55.35687971115112,2
519,55.46348834037781,2
520,55.56963276863098,2
521,55.6760151386261,2
522,55.78219270706177,2
523,55.88832092285156,2
524,55.99445199966431,2
525,56.100592613220215,2
526,56.20693588256836,2
527,56.3131799697876,2
528,56.41943979263306,2
529,56.52581548690796,2
530,56.638028383255005,2
531,56.74419045448303,2
532,56.850398540496826,2
533,56.961637020111084,2
534,57.06808543205261,2
535,57.179489850997925,2
536,57.283082246780396,2
537,57.38920593261719,2
538,57.49316453933716,2
539,57.60940980911255,2
540,57.72053384780884,2
541,57.83188009262085,2
542,57.943033933639526,2
543,58.054357290267944,2
544,58.165475606918335,2
545,58.27668118476868,2
546,58.38792824745178,2
547,58.499027729034424,2
548,58.61565804481506,2
549,58.72317934036255,2
550,58.839540004730225,2
551,58.945695638656616,2
552,59.05695152282715,2
553,59.16302275657654,2
554,59.269127368927,2
555,59.37537240982056,2
556,59.48148798942566,2
557,59.587777853012085,2
558,59.69433236122131,2
559,59.80038833618164,2
560,59.911763429641724,2
561,60.01806306838989,2
562,60.12921667098999,2
563,60.24574661254883,2
564,60.35229468345642,2
565,60.45848894119263,2
566,60.56467366218567,2
567,60.6707558631897,2
568,60.776840686798096,2
569,60.88804030418396,2
570,60.99415731430054,2
571,61.09968614578247,2
