,time,label
0,0.0,0
1,0.5212736129760742,0
2,1.0461339950561523,0
3,1.553210735321045,0
4,2.0626087188720703,0
5,2.5942771434783936,0
6,3.1211001873016357,0
7,3.644381284713745,0
8,4.164604187011719,0
9,4.689948320388794,0
10,5.198681354522705,0
11,5.710686683654785,0
12,6.222804307937622,0
13,6.740865707397461,0
14,7.276055574417114,0
15,7.796240568161011,0
16,8.321395635604858,0
17,8.862462759017944,0
18,9.387585639953613,0
19,9.911089658737183,0
20,10.437541007995605,0
21,10.974929809570312,0
22,11.50380825996399,0
23,12.03004002571106,0
24,12.557781457901001,0
25,13.089268445968628,0
26,13.613930225372314,0
27,14.137468814849854,0
28,14.660152673721313,0
29,15.184293270111084,0
30,15.697335720062256,0
31,16.20716094970703,0
32,16.721086978912354,0
33,17.237514972686768,0
34,17.768304347991943,0
35,18.30045509338379,0
36,18.818649530410767,0
37,19.35270047187805,0
38,19.85514783859253,0
39,20.402804374694824,0
40,20.93059539794922,0
41,21.45524764060974,0
42,21.976551055908203,0
43,22.479250192642212,0
44,22.99789524078369,0
45,23.500187635421753,0
46,24.012207984924316,0
47,24.53337550163269,0
48,25.04324507713318,0
49,25.55078935623169,0
50,26.06366801261902,0
51,26.57151699066162,0
52,27.091434717178345,0
53,27.61113429069519,0
54,28.11738085746765,0
55,28.628592252731323,0
56,29.143463611602783,0
57,29.65483784675598,0
58,30.16208791732788,0
59,30.678508043289185,0
60,31.182250499725342,0
61,31.697640419006348,0
62,32.209012508392334,0
63,32.7430374622345,0
64,33.258036851882935,0
65,33.78357219696045,0
66,34.30819225311279,0
67,34.8248348236084,0
68,35.38343024253845,0
69,35.910284996032715,0
70,36.430256605148315,0
71,36.939825773239136,0
72,37.46126461029053,0
73,37.97568941116333,0
74,38.505451679229736,0
75,39.0278594493866,0
76,39.55369710922241,0
77,40.09448552131653,0
78,40.62278604507446,0
79,41.141233682632446,0
80,41.6682345867157,0
81,42.20438766479492,0
82,42.720558404922485,0
83,43.240845680236816,0
84,43.758763790130615,0
85,44.280113220214844,0
86,44.80193328857422,0
87,45.32992506027222,0
88,45.84015488624573,0
89,46.353039503097534,0
90,46.86892604827881,0
91,47.37463140487671,0
92,47.88807225227356,0
93,48.40067267417908,0
94,48.91861915588379,0
95,49.42936110496521,0
96,49.95345425605774,0
97,50.47940516471863,0
98,50.99807667732239,0
99,51.53133702278137,0
100,52.04667901992798,0
101,52.55620741844177,0
102,53.0777633190155,0
103,53.60182070732117,0
104,54.12416315078735,0
105,54.64084506034851,0
106,55.161251068115234,0
107,55.69191765785217,0
108,56.21467876434326,0
109,56.71865916252136,0
110,57.232388973236084,0
111,57.77252721786499,0
112,58.28986835479736,0
113,58.8095178604126,0
114,59.32739067077637,0
115,59.856180906295776,0
116,60.375539779663086,0
117,60.88545870780945,0
118,61.391528606414795,0
119,61.91225457191467,0
120,62.417619466781616,0
121,62.93751573562622,0
122,63.465197801589966,0
123,63.98755884170532,0
124,64.51391100883484,0
125,65.044260263443,0
126,65.55281257629395,0
127,66.08525323867798,0
128,66.60890340805054,0
129,67.13931369781494,0
130,67.66192579269409,0
131,68.17445421218872,0
132,68.6841950416565,0
133,69.23476052284241,0
134,69.75943422317505,0
135,70.30089139938354,0
136,70.80351877212524,0
137,71.30959415435791,0
138,71.85551428794861,0
139,72.37921953201294,0
140,72.90461039543152,0
141,73.42915940284729,0
142,73.93535614013672,0
143,74.44730305671692,0
144,74.95947480201721,0
145,75.49479985237122,0
146,76.01838827133179,0
147,76.5399341583252,0
148,77.06062602996826,0
149,77.58005452156067,0
150,78.10483574867249,0
151,78.62817788124084,0
152,79.1512622833252,0
153,79.67786931991577,0
154,80.19588446617126,0
155,80.72139954566956,0
156,81.23522424697876,0
157,81.7585883140564,0
158,82.29395031929016,0
159,82.81672525405884,0
160,83.35582566261292,0
161,83.8641746044159,0
162,84.38173341751099,0
163,84.88852787017822,0
164,85.40042901039124,0
165,85.92657732963562,0
166,86.4505021572113,0
167,86.97507381439209,0
168,87.51503419876099,0
169,88.0405662059784,0
170,88.56861972808838,0
171,89.08425974845886,0
172,89.61058282852173,0
173,90.13697981834412,0
174,90.66483950614929,0
175,91.18144178390503,0
176,91.70558214187622,0
177,92.23106646537781,0
178,92.76008439064026,0
179,93.2889792919159,0
180,93.82121396064758,0
181,94.34665131568909,0
182,94.86458539962769,0
183,95.37428069114685,0
184,95.89627265930176,0
185,96.40114092826843,0
186,96.92234086990356,0
187,97.45034623146057,0
188,97.99304938316345,0
189,98.51362466812134,0
190,99.03242015838623,0
191,99.54329442977905,0
192,100.07175946235657,0
193,100.59461498260498,0
194,101.12448740005493,0
195,101.64430522918701,0
196,102.16558051109314,0
197,102.67521357536316,0
198,103.18617057800293,0
199,103.7048749923706,0
200,104.21527004241943,0
201,104.72649693489075,0
202,105.26612520217896,0
203,105.78444194793701,0
204,106.30360078811646,0
205,106.8237133026123,0
206,107.35167479515076,0
207,107.85836815834045,0
208,108.37603831291199,0
209,108.890221118927,0
210,109.4204912185669,0
211,109.94453382492065,0
212,110.4705491065979,0
213,110.99627494812012,0
214,111.50616192817688,0
215,112.01763081550598,0
216,112.53447580337524,0
217,113.04961085319519,0
218,113.55251860618591,0
219,114.06727576255798,0
220,114.57955241203308,0
221,115.10904598236084,0
222,115.64332628250122,0
223,116.19998025894165,0
224,116.72925090789795,0
225,117.2544219493866,0
226,117.78115892410278,0
227,118.29380583763123,0
228,118.80978679656982,0
229,119.34083294868469,0
230,119.8679347038269,0
231,120.3829505443573,0
